ZFA:0009251	1.1763409870521588E-12	8.999008550949014E-10	"granulocyte monocyte progenitor cell"
ZFA:0001484	7.0394073191701945E-12	5.385146599165199E-9	"superficial blastomere"
ZFA:0000086	3.515356761201549E-11	2.689247922319185E-8	"EVL"
ZFA:0001185	3.870996288915651E-11	2.961312161020473E-8	"periderm"
ZFA:0000026	7.672722322394636E-11	5.869632576631897E-8	"hatching gland"
ZFA:0009141	1.1570208719241164E-10	8.85120967021949E-8	"macrophage"
ZFA:0009309	2.080479953405046E-10	1.59156716435486E-7	"leukocyte"
ZFA:0009021	3.705406392210497E-10	2.8346358900410305E-7	"common myeloid progenitor"
ZFA:0009017	6.176467486048482E-10	4.7249976268270883E-7	"monoblast"
ZFA:0009064	6.176467486048482E-10	4.7249976268270883E-7	"mononuclear phagocyte"
ZFA:0009253	6.176467486048482E-10	4.7249976268270883E-7	"promonocyte"
ZFA:0009265	6.176467486048482E-10	4.7249976268270883E-7	"monocyte"
ZFA:0009088	1.1984954189735954E-9	9.168489955148005E-7	"professional antigen presenting cell"
ZFA:0001159	2.912915145015585E-9	2.2283800859369224E-6	"immune system"
ZFA:0009014	3.14977123413122E-9	2.409574994110383E-6	"hematopoietic stem cell"
ZFA:0009136	3.703295406596004E-9	2.833020986045943E-6	"motile cell"
ZFA:0000058	5.773426402789747E-9	4.416671198134157E-6	"polster"
ZFA:0009258	9.481738902668021E-9	7.253530260541036E-6	"angioblastic mesenchymal cell"
ZFA:0009081	9.790243541675505E-9	7.4895363093817615E-6	"mesenchymal cell"
ZFA:0000004	1.9384792991196775E-8	1.4829366638265532E-5	"anterior axial hypoblast"
ZFA:0000243	2.1669946149089072E-8	1.657750880405314E-5	"neuromast"
ZFA:0005023	2.2070290843617957E-8	1.6883772495367737E-5	"hematopoietic system"
ZFA:0009356	2.717794255572345E-8	2.0791126055128437E-5	"myeloid lineage restricted progenitor cell"
ZFA:0000105	3.108282292059956E-8	2.3778359534258666E-5	"epidermis"
ZFA:0001486	6.679257499921409E-8	5.109631987439878E-5	"epithelium"
ZFA:0009357	7.948189016387999E-8	6.080364597536819E-5	"mononuclear cell"
ZFA:0005830	8.294191228285558E-8	6.345056289638452E-5	"hematopoietic cell"
ZFA:0000060	8.403934944503655E-8	6.429010232545296E-5	"prechordal plate"
ZFA:0000368	9.918477472306435E-8	7.587635266314423E-5	"integument"
ZFA:0005227	1.4307206590348756E-7	1.0945013041616798E-4	"protoneuromast"
ZFA:0009138	1.289460897405686E-6	9.8643758651535E-4	"mesodermal cell"
ZFA:0009048	3.2907158881164617E-6	0.002517397654409093	"granulocyte"
ZFA:0009326	4.503941934977565E-6	0.003445515580257837	"myeloid leukocyte"
ZFA:0005029	5.678137454296435E-6	0.0043437751525367725	"rostral blood island"
ZFA:0000034	7.244534409732833E-6	0.005542068823445617	"lateral line system"
ZFA:0009327	8.152021699944676E-6	0.006236296600457677	"neutrophil"
ZFA:0000339	1.0079953489944473E-5	0.0077111644198075225	"digestive system"
