ZFA:0000105	3.3439236837310825E-18	3.3572993784660068E-15	"epidermis"
ZFA:0000368	1.956316239743561E-15	1.9641415047025353E-12	"integument"
ZFA:0000292	3.822432332409651E-13	3.83772206173929E-10	"surface structure"
ZFA:0001486	9.059782115318337E-12	9.09602124377961E-9	"epithelium"
ZFA:0000018	7.972112261286277E-11	8.004000710331422E-8	"epiblast"
ZFA:0000016	1.4873517695414059E-10	1.4933011766195715E-7	"ectoderm"
ZFA:0001308	5.50284181071403E-10	5.524853177956886E-7	"organism subdivision"
ZFA:0000086	6.584389983481481E-10	6.610727543415407E-7	"EVL"
ZFA:0000711	3.1433679469102714E-9	3.1559414186979126E-6	"DEL"
ZFA:0001176	3.252544185372137E-9	3.2655543621136256E-6	"blastoderm"
ZFA:0000111	4.337852091268439E-9	4.355203499633513E-6	"germ ring"
ZFA:0001175	6.659085191923125E-9	6.685721532690817E-6	"blastodisc"
ZFA:0000093	9.060677532128096E-9	9.096920242256609E-6	"blastomere"
ZFA:0000038	9.651249350375054E-9	9.689854347776555E-6	"margin"
ZFA:0001185	1.0890603782276157E-8	1.0934166197405262E-5	"periderm"
ZFA:0001178	4.3843229870822266E-8	4.4018602790305556E-5	"non neural ectoderm"
ZFA:0000282	1.2811828194969733E-7	1.2863075507749613E-4	"sensory system"
ZFA:0001309	2.604616442009087E-7	2.6150349077771237E-4	"neurogenic placode"
ZFA:0007013	2.698262154545513E-7	2.709055203163695E-4	"preplacodal ectoderm"
ZFA:0001161	4.820401182498036E-7	4.8396827872280285E-4	"pectoral fin"
ZFA:0005596	5.14086570099667E-7	5.161429163800657E-4	"paired fin"
ZFA:0001477	5.582613993539383E-7	5.60494444951354E-4	"portion of tissue"
ZFA:0001484	5.813101520240282E-7	5.836353926321244E-4	"superficial blastomere"
ZFA:0009000	9.136233120553948E-7	9.172778053036164E-4	"cell"
ZFA:0000108	1.0571348435622828E-6	0.001061363382936532	"fin"
ZFA:0001453	1.1960580610420633E-6	0.0012008422932862316	"pectoral fin field"
ZFA:0001114	1.2856318723174265E-6	0.0012907743998066962	"head"
ZFA:0001122	1.7699667259998151E-6	0.0017770465929038144	"primary germ layer"
ZFA:0009183	3.064891012351775E-6	0.0030771505764011823	"epidermal cell"
ZFA:0005042	3.54531097294251E-6	0.0035594922168342797	"posterior lateral plate mesoderm"
ZFA:0000017	3.730249283969557E-6	0.0037451702811054353	"endoderm"
ZFA:0001116	7.672523378580838E-6	0.007703213472095161	"presumptive structure"
ZFA:0000339	8.349730572642893E-6	0.008383129494933465	"digestive system"
ZFA:0000077	8.596558285037624E-6	0.008630944518177775	"tail bud"
ZFA:0001138	9.270736253833432E-6	0.009307819198848766	"vestibuloauditory system"
ZFA:0000091	1.554813293602468E-5	0.01561032546776878	"axial chorda mesoderm"
ZFA:0001204	1.858708838059158E-5	0.018661436734113947	"axial mesoderm"
ZFA:0000051	2.038732205205034E-5	0.020468871340258543	"otic vesicle"
ZFA:0000041	2.140426260242622E-5	0.021489879652835924	"mesoderm"
ZFA:0001306	2.3127474368141726E-5	0.023219984265614294	"pharyngeal arch"
ZFA:0000071	2.3436875128998643E-5	0.023530622629514636	"shield"
ZFA:0000117	2.47293788621219E-5	0.024828296377570388	"hypoblast"
ZFA:0000135	2.526811201820357E-5	0.025369184466276385	"notochord"
ZFA:0001378	2.584277967784054E-5	0.025946150796551902	"axial hypoblast"
ZFA:0001554	2.7978375190648317E-5	0.02809028869141091	"lepidotrichium"
ZFA:0001488	3.177883380924431E-5	0.03190594914448129	"multi-tissue structure"
ZFA:0000434	4.251821678840583E-5	0.04268828965555946	"skeletal system"
ZFA:0001439	4.386117150343673E-5	0.04403661618945048	"anatomical system"
